commodity,price_shock,price_shock_q,phi_cup,phi_cup_q,epsilon_cup,sigma_up,eta_cp,epsilon_bar_cp,tariff_delta,price_shock_long
370243,NA,NA,0.003932561215909607,0.0039403616573742495,NA,NA,1.7464588570594908,1.244366052084975,0.20953151146147192,NA
370244,NA,NA,0.12663389593459123,0.09931803507707722,NA,NA,1.7464588570594908,1.9029313785554192,0.20953151146147192,NA
370253,NA,NA,0.02186612598786833,0.0047930792611643675,NA,NA,1.7464588570594908,1.5691193757417936,0.20953151146147192,NA
370254,NA,NA,0.31221193522330704,0.2290170784146689,NA,NA,1.7464588570594908,2.0588525551626558,0.20953151146147192,NA
370255,NA,NA,0.08924654326769035,0.06108840610884061,NA,NA,1.7464588570594908,1.850707761106346,0.21511137961694554,0
370256,NA,NA,0.024665794827085162,0.015702284682421297,NA,NA,1.7464588570594908,2.597091200019902,0.21511137961694554,NA
370296,NA,NA,0.037495108425159844,0.08727233883458847,NA,NA,1.7464588570594908,1.9745493263938407,0.20953151146147192,NA
370298,NA,0,0.05152112415280505,0,NA,NA,1.7464588570594908,1.280806845604568,0.20953151146147192,NA
370310,2.9243377480627717e-4,1.5666839215402702e-4,0.003439592040029427,0.0018427261178507106,2.364307220357553,2.402582876579864,2.9158635095287866,2.9171036882683374,0.20975205318622492,0.0028490466083797724
370320,1.2046642036036808e-4,8.181682759716242e-5,0.0013391922524763982,9.095352988206141e-4,2.399124136258094,2.402582876579864,2.9158635095287866,2.6802730062512437,0.2098256889820609,4.669978898070059e-4
370390,0.0015281980481824022,0.001294127526396869,0.016043202551451648,0.0135859027290918,2.3556062378787925,2.402582876579864,2.9158635095287866,2.2739168438237063,0.20986250667164957,6.32544850642693e-4
370400,NA,NA,0.14819612628979525,6.504081961839253e-4,NA,NA,NA,1.7590178955365103,0.21511137961694554,NA
370500,NA,NA,0.008535468165406925,0.010306758675201899,NA,NA,NA,2.3116092820733165,0.21511137961694554,NA
370690,NA,NA,0.03210327460202483,0.0010637392562335122,2.363162675470269,2.38270046983928,NA,1.3811133578456276,0.21511137961694554,0
370710,6.54413261130716e-4,2.7905665375711926e-4,0.004181272464409394,0.0017829893916709676,2.5893843164602672,2.653200723991616,1.3003198871372643,2.1833628680415917,0.21056476910734967,0.005756551819382961
370790,0.002626208414920027,0.001830028412193661,0.01816841038927057,0.01266034600600125,2.639061554768295,2.653200723991616,1.3003198871372643,2.6270395318602877,0.21511137961694554,0.010933270595226325
380110,NA,NA,0.2029228451639745,0.16040852209863368,NA,NA,1.5788164995304996,1.303910299320653,0.21321856900680775,NA
380120,NA,NA,0.03379791560978648,0.013710126317930532,NA,NA,1.5788164995304996,1.6655720757027874,0.21511137961694554,NA
380130,NA,NA,0.0012312452962794465,0.0011721643487248828,NA,NA,1.5788164995304996,1.1949174083860679,0.20778370867117213,NA
380190,NA,NA,0.08655114024123034,0.09691369616990234,NA,NA,1.5788164995304996,1.5084049049131882,0.20778370867117213,NA
380210,0.0027658904541140996,0.0020075061121160153,0.041226571919653426,0.029922586047177045,1.5883235791140142,1.656575357404678,2.7937095055458334,2.128892101914795,0.20792823050852255,0.007305456564290647
380290,1.8418006133930182e-4,1.8458271089231018e-5,0.002581936858567678,2.587581420277769e-4,1.652714536081573,1.656575357404678,2.7937095055458334,2.0382728446976306,0.20855686422247832,3.3716722804099394e-4
380400,NA,NA,0.004530813892872221,0.0014078002270677679,NA,NA,2.506590708116456,2.2482406992847164,0.21228463584036011,NA
380590,NA,NA,0.003884878039977223,0.0038942238152596714,NA,NA,3.1068935659532717,2.423310044086887,0.21228463584036011,NA
380610,0.0042863271286060385,0.004572099800146477,0.022967760927538636,0.024499038919776103,4.022636694212144,4.232664097823289,1.399337404015022,3.0762892180672443,0.20763936477824457,0.020573404810214427
380620,0.009493673027549766,0.007760506724334605,0.0378648325107886,0.03095222328207976,4.198277934368536,4.232664097823289,1.399337404015022,2.1091692314248833,0.20953151146147192,0.013001600645351599
380630,0.020289124723519934,0.011517201939640159,0.11611285526821363,0.06591192178743832,3.944323191161968,4.232664097823289,1.399337404015022,3.239377701848849,0.20549829104489198,0.042392091071265584
380690,0.008103239681338447,0.005386838431462849,0.033823909987649496,0.022485320117510702,3.786167049609293,4.232664097823289,1.399337404015022,1.9005166064965509,0.20879968060325016,0.01908781936695633
380700,NA,NA,0.021474138868812016,0.02550057347190871,NA,NA,0.7127407007200378,2.2823190821942845,0.2149566398147211,NA
380859,0.0037953825159332774,0.0014445923908853766,0.03400716263542312,0.012943751564564928,1.9380052046760308,2.650244394939893,1.7453049014295403,2.3166660707498257,0.233919825170907,0.012838322988369757
380861,6.325589428186205e-4,0.001293893322660952,0.006671335345409926,0.013646153223594583,1.7198904240034425,2.650244394939893,1.7453049014295403,2.242718875745027,0.21985947611301987,5.125222329790006e-4
380862,0.0020573407005460747,7.095503731552434e-5,0.016372334647112644,5.646607854108863e-4,2.0779900733939973,2.650244394939893,1.7453049014295403,1.670562023225305,0.20656326017269633,0
380869,9.33321593306978e-5,4.9101010948889124e-5,6.750997093921307e-4,3.551624484011287e-4,2.644990938344066,2.650244394939893,1.7453049014295403,2.206667246505337,0.20656326017269633,0.0010691487796489366
380891,0.0027718737936607844,0.0025620019105616785,0.020699515487405243,0.01913225571370413,2.506310492785676,2.650244394939893,1.7453049014295403,2.1719706109912913,0.20929676602898023,0.011539422055241265
380892,3.5489012124830405e-4,2.2152812623517406e-4,0.00269743821451683,0.0016837843532955836,2.6364393172762104,2.650244394939893,1.7453049014295403,2.456435770882801,0.209678484786888,0.003952586655639546
380893,0.005356719443935176,0.0025212521976571965,0.04159912979077108,0.019579501690041797,2.24304551367643,2.650244394939893,1.7453049014295403,1.8862824474014201,0.20848415980671237,0.013479871611022775
380894,0.011899824753093738,0.013032087262857074,0.15451295160134748,0.16921478343509772,2.262023819233985,2.650244394939893,1.7453049014295403,2.448718887454174,0.1427938136493665,0.008751772885491997
380899,0.011276950025366746,0.009172040334858222,0.09457818382289603,0.07692460415891805,2.346837781338628,2.650244394939893,1.7453049014295403,2.3904159513254215,0.21012069674248865,0.05002065746357639
380910,2.674257089558511e-4,2.7998593145261573e-4,0.001564132436046084,0.0016375952735864661,2.5046600087563053,2.506704089615911,0.2211992942118378,3.2974633327022818,0.24019196781599297,9.914515418508777e-4
380991,0.0027609521621708823,9.572535051628297e-4,0.019205214613047288,0.0066586662592838025,2.4621037383641373,2.506704089615911,0.2211992942118378,3.310389436381655,0.20620704178331134,0.005392394951295117
380992,8.977681950668488e-4,7.909025668947407e-4,0.005702067925184715,0.005023323596689629,2.4937706306453102,2.506704089615911,0.2211992942118378,3.0392682530094177,0.20585205420414876,0.009895199337342288
380993,0.0015630945158491792,6.752397369239452e-4,0.010434664093962785,0.004507660775630933,2.4275190177904555,2.506704089615911,0.2211992942118378,3.1146857777809713,0.20585205420414876,0.005023780665757834
381010,0.002070419680709114,2.6542466874745503e-4,0.012387189744579164,0.0015880189728203849,2.6846883465065967,2.7217264076807832,1.1623434105597856,2.1728265619905183,0.20763936477824457,0.002602989292978207
381090,0.0011958945660923586,0.0012190963170449238,0.007078667121684534,0.007216001529156667,2.697319064507235,2.7217264076807832,1.1623434105597856,2.1798725732687805,0.20933584149759227,0.024200145936659933
381111,0.0016323465162364113,0.021738204618006247,0.013716224691864813,0.1826610318168032,2.543124868004075,2.550687474477894,2.5338213458287213,2.0629542656192226,0.21511137961694554,0
381119,1.928308130142749e-4,1.6401053677451183e-4,0.00153173687088022,0.0013028052024640824,2.492705321160409,2.550687474477894,2.5338213458287213,1.5351711557113612,0.20549829104489198,8.324984971148672e-5
381121,4.0070143058909584e-4,4.7605403187391096e-4,0.0037202731718035276,0.004419877015426877,2.540104893868745,2.550687474477894,2.5338213458287213,2.3125178056411166,0.20549829104489198,0.003360957142832091
381129,0.007065927317347584,0.0076062522462355476,0.06909299465401965,0.07437647207267835,2.5051502520707203,2.550687474477894,2.5338213458287213,2.5001048507522317,0.20549829104489198,0.01754213215435866
381190,8.426484034308526e-5,2.3077259496786574e-4,7.797270334918512e-4,0.002135405824693718,2.548871228040246,2.550687474477894,2.5338213458287213,2.312947402622679,0.20549829104489198,0.00979325391673686
381210,0.0041074250153769615,0.003166905420014526,0.03380002067167589,0.026060480291424035,2.2292850581928274,2.990901570020843,1.9925021659452116,1.796859057945425,0.20656326017269633,0.011056493820358724
381220,0.001870804097288006,0.0013054346360883977,0.013651856840292208,0.009526174756658215,2.962145178955734,2.990901570020843,1.9925021659452116,2.472511912007417,0.20656326017269633,0.011465233404395581
381231,0.013172200387803524,0.013393894067128025,0.1053392729955845,0.10711217731834156,2.2887434068252133,2.990901570020843,1.9925021659452116,1.768792070952429,0.20549829104489198,0.016740570797516126
381239,0.00345714631194033,0.0038314106726259397,0.024944391132338553,0.027644825466746795,2.864652883629525,2.990901570020843,1.9925021659452116,2.341419151183452,0.209678484786888,0.018267699759818436
381300,NA,NA,0.026223246123155027,0.015934902076457837,NA,NA,1.799961073837414,2.1348234363368115,0.21228463584036011,NA
381400,NA,NA,0.017566292107183745,0.005959047666794523,NA,NA,1.05244416835789,2.1772821242137903,0.20585205420414876,NA
381511,0.01964634457683707,0.023521622632933156,0.13651519904309267,0.16344307629304253,2.755357241197895,2.901910821017352,1.1651851233883967,2.953328908378998,0.21511137961694554,0.018731433404182433
381512,0.0024387128860626412,0.0037025312879318275,0.012865254001915663,0.019532436861064487,2.8975582550744163,2.901910821017352,1.1651851233883967,2.122977237542548,0.21511137961694554,0.14586955277901636
381519,0.0213715571882823,0.03350899512147543,0.13624970457631633,0.2136292945678987,2.6592746947862462,2.901910821017352,1.1651851233883967,2.481732794680421,0.21511137961694554,0.08274016747197126
381590,0.007129157410370934,0.006129212165510791,0.04946477728847872,0.04252678083384486,2.8093517389412734,2.901910821017352,1.1651851233883967,2.9226562474301474,0.20971527438758336,0.02337560271697595
381600,1.7514563304262847e-4,1.1512339719584375e-4,7.762803735436016e-4,5.102498545141963e-4,3.34282919549103,3.350571080573379,1.1976739999953412,1.9442061372851558,0.21205871888971664,9.951942695028682e-4
381700,NA,NA,9.6142654981631e-5,6.817514738561069e-5,NA,NA,NA,1.9782505694303711,0.20549829104489198,NA
381800,6.558147588076396e-4,9.332469389144726e-5,0.027740743852125854,0.003947603181464928,2.649018966376368,2.888699543372954,14.881009334678389,1.7498398876899712,0.14842000511827325,0.0018489602290994206
381900,NA,NA,0.0032217012347595694,0.003137434215374441,NA,NA,NA,2.4348725845546437,0.20549829104489198,NA
382000,NA,NA,0.014158594531340425,0.015491859442031797,NA,NA,NA,3.039462814136027,0.23361485118150505,NA
382100,NA,NA,0.08339015809390345,0.04521231514772666,NA,NA,NA,2.2488546347100664,0.2513144282809061,NA
382200,0.03623204819066189,0.02237907488652375,0.2519379971288117,0.1556119398726016,3.12162555680027,3.33397364057284,2.766880409482786,2.9280218674082086,0.26236426446749106,0.03570186254569542
382311,NA,NA,0.00348174709302513,0.0014739066995384095,2.5363565544060904,2.53880031055111,NA,2.67315672622678,0.2386560243318417,NA
382312,NA,NA,0.13182089473011954,0.11297884213043667,2.440946162485118,2.53880031055111,NA,2.5471429406612933,0.23980613151307267,NA
382313,NA,NA,0.08735537939092836,0.05602661724948004,2.511452271434834,2.53880031055111,NA,2.3465657564902043,0.23980613151307267,NA
382319,NA,NA,0.10139900601557653,0.02681596045303586,2.5203036316624456,2.53880031055111,NA,2.6585130142410267,0.24067603007585037,NA
382370,NA,NA,0.04542644443885402,0.022810632837106937,2.5316726863174517,2.53880031055111,NA,2.7287885895301174,0.239870351586148,NA
382410,2.62665974012432e-4,3.1693405266027574e-5,0.0017113642717244955,2.064940524766921e-4,2.9739379358740945,2.981898658312713,1.644957144755726,2.3505695465121526,0.20620704178331134,0.0020587210009863407
382430,0.002967727613448206,0.0026508182811409886,0.01868691801560491,0.01669143208072013,2.895653904749532,2.981898658312713,1.644957144755726,2.1781297123949632,0.209678484786888,0.0782404480887238
382440,0.0021280668072308916,0.002328297645433884,0.013737565225450438,0.015030139401511902,2.8760058089895524,2.981898658312713,1.644957144755726,2.2415355981787535,0.20933584149759227,0.0055509287094078355
382450,8.795219452169111e-5,4.350322790980005e-5,4.25466471290381e-4,2.104457423624494e-4,2.9813495833672343,2.981898658312713,1.644957144755726,1.457422554099059,0.21511137961694554,0.0013479369125097367
382460,0.0030401281956052655,0.0030613817965400515,0.02102600315829056,0.021172996393979057,2.361810746186219,2.981898658312713,1.644957144755726,2.219431039992335,0.23657607556322835,0.001056980303387223
382478,0.011104660145062518,0.011651287429177374,0.08262693492218248,0.0866942486842637,2.1281813688937388,2.981898658312713,1.644957144755726,1.6730273619190779,0.20953151146147192,0.015231649454124776
382479,0.0022208117972806253,0.0013729167384233974,0.012076150897052234,0.0074655356760043,2.8574508937795526,2.981898658312713,1.644957144755726,1.5791068349804833,0.2074952219920171,0.05217999502461178
382481,0.0014119784433286615,0.013676225811957946,0.009118211598454412,0.08831772284546835,2.846451859783993,2.981898658312713,1.644957144755726,2.171805338978313,0.20763936477824457,0.0502303444816663
382482,0.0033657061128993795,0.003369430132613709,0.057203949820739945,0.05726724371204361,1.0008801397363498,2.981898658312713,1.644957144755726,1.8847607592125935,0.2074952219920171,0
382483,0.0019086878659414159,8.733809810380198e-4,0.012889268337160052,0.005897895630838917,2.5740304193402053,2.981898658312713,1.644957144755726,1.9642908114022235,0.20763936477824457,0
382484,6.854937334537996e-4,1.0137402380706872e-4,0.005416550364227324,8.010248362283172e-4,2.8587900237800117,2.981898658312713,1.644957144755726,2.9970923760753863,0.20549829104489198,0
382485,0.0032322021177641205,1.4149551256022647e-4,0.02826634456181003,0.0012374105226884702,1.673815123278996,2.981898658312713,1.644957144755726,1.3631052488087798,0.20549829104489198,0
382487,8.115128188304254e-4,1.1355638928742459e-6,0.005556426374647995,7.775203321566861e-6,2.7848588303876194,2.981898658312713,1.644957144755726,2.350373352550146,0.20953151146147192,0.11220861208907063
382491,0.012962976609703959,0.007111836350409624,0.13433621253138422,0.0737004461415031,2.742942125325856,2.981898658312713,1.644957144755726,2.422726794446917,0.14310084364067333,0.024320985870383956
382499,0.005025479302093795,0.00433986418727197,0.037551871040899645,0.032428751667041324,2.8192485201874207,2.981898658312713,1.644957144755726,2.4217322839357847,0.19304277567415784,0.027598113425330476
382520,NA,NA,0.18787885359849923,0.01497752894576478,NA,NA,NA,NA,0.2461330695389085,0
382561,NA,NA,0.13660676658418247,2.3681390571254345e-4,NA,NA,NA,NA,0.21511137961694554,NA
382569,NA,NA,0.001999831044672894,4.705183670908162e-7,NA,NA,NA,NA,0.21511137961694554,NA
382590,NA,NA,0.013767149455632757,1.843944401226915e-4,NA,NA,NA,NA,0.21511137961694554,NA
390110,7.912649141825739e-4,3.792692563144665e-4,0.006362896948491235,0.0030498650330691057,2.982579502033312,2.989700452197049,0.8035617191692096,4.125147810726589,0.20549829104489198,0.003169167615582982
390120,2.0021246491314012e-4,1.0234844735478492e-4,0.0015430533351800946,7.888075955201937e-4,2.9886685340093724,2.989700452197049,0.8035617191692096,3.929866448333786,0.20549829104489198,0.005887822560824228
390130,3.3354642875970466e-4,3.3341535957190534e-4,0.00196350951470249,0.0019627379411668792,2.9804819024924343,2.989700452197049,0.8035617191692096,2.900012920611154,0.2110852549899075,0.004997228271941262
390140,6.110388079697945e-4,3.379652913961781e-4,0.004388738964023432,0.002427409558103323,2.9888930566221905,2.989700452197049,0.8035617191692096,3.6079714336248823,0.20549829104489198,5.667446999797623e-4
390190,0.006862695821051325,0.008119107762493492,0.05893101201011599,0.06972001230117636,2.5638051998878253,2.989700452197049,0.8035617191692096,3.323582289727453,0.1874629511397342,0.03173177398470212
390210,6.36301298452721e-4,4.2622876495296985e-4,0.006828909174169101,0.00457436992563103,2.403101559172822,2.42316278989414,2.4618428935037535,2.8380716479669332,0.20549829104489198,0.0033652038193458904
390220,0.012690970134447576,0.010566633654496206,0.12180409140644001,0.10141535263857474,2.37891721564671,2.42316278989414,2.4618428935037535,2.337346517153274,0.21019457697340668,0.027294944706191857
390230,0.0013936837710141006,8.15049130651049e-4,0.015471305793287772,0.009047873412259284,2.408282968331381,2.42316278989414,2.4618428935037535,3.0320280871931717,0.20549829104489198,0.0022092727527013665
390290,9.11595518114319e-4,6.304920111817986e-4,0.013239978627862274,0.00915724198639387,2.409093544723281,2.42316278989414,2.4618428935037535,2.491939347202053,0.14157877333160468,0.004297392478992956
390311,4.293638496007866e-5,3.684573254076646e-5,7.763812967109559e-4,6.662493275775987e-4,1.5781140686074315,1.57875874789885,3.9447475116188775,1.9192826375880063,0.20549829104489198,0.003920785431873258
390319,4.976705711422401e-4,3.6253868511819804e-4,0.009580050868795346,0.0069787912863062415,1.5672172796966004,1.57875874789885,3.9447475116188775,2.2548469389042123,0.20549829104489198,0.010591965436520535
390320,0.001305239084279075,0.0010838132227716391,0.024320063994885354,0.020194313251711875,1.5502835826049406,1.57875874789885,3.9447475116188775,1.9912540424962595,0.20549829104489198,0.012310998509227393
390330,0.001528088184051858,0.0019845467864421508,0.030223098499722066,0.039251107121912356,1.5651857969487166,1.57875874789885,3.9447475116188775,2.416827930727499,0.20549829104489198,0.002857804086534965
390390,0.003235648767561298,0.001731433080152987,0.06584401044436825,0.03523389156334261,1.5582663098234084,1.57875874789885,3.9447475116188775,2.5716084265222805,0.20549829104489198,0.010657847700836573
390410,3.544423241641084e-5,2.7393911187569512e-5,3.5304858794774427e-4,2.7286192996126045e-4,2.2764122422665527,2.279180717179091,2.6092416140587695,2.0503518804733685,0.20549829104489198,3.114364392843754e-5
390421,0.002831812815914727,0.00290225003616097,0.028671685744234246,0.02938485217679217,2.1791575677737858,2.279180717179091,2.6092416140587695,1.9248003295093696,0.20549829104489198,0.009954527618331899
390422,0.0010983800638630634,7.386782439672352e-4,0.010884207006506011,0.007319804121594186,2.2135850242541326,2.279180717179091,2.6092416140587695,1.8983916377636147,0.20549829104489198,0.006243065615289134
390430,0.00467468682833474,0.0035803611613076506,0.04721149872440974,0.036159473908590624,2.2400391642763893,2.279180717179091,2.6092416140587695,2.166147606629407,0.2110852549899075,0.01964219354079202
390440,1.21776856211017e-4,5.753475446637721e-5,0.0012316752351168722,5.819178983564175e-4,2.278517276146543,2.279180717179091,2.6092416140587695,2.1659346718925345,0.20720757692100178,2.987592498758856e-4
390450,0.005419051444846034,0.003480898503447844,0.05955647904275979,0.0382557834854538,2.058054631190651,2.279180717179091,2.6092416140587695,2.038809059104668,0.20549829104489198,0.016328033926428624
390461,0.0036463287904716633,0.003426210001440563,0.05561715188246174,0.052259698173482666,2.1536808362872653,2.279180717179091,2.6092416140587695,2.0648092494020096,0.14228501756471773,0.021051892046895032
390469,0.013526328176622315,0.01616644972829249,0.1499783468827513,0.17925170626888248,2.0960402329741328,2.279180717179091,2.6092416140587695,2.275816829038955,0.21019457697340668,0.025809289317247026
390490,7.805636919190539e-5,2.4936252146646783e-5,8.106507991869308e-4,2.589742892307414e-4,2.27370842104839,2.279180717179091,2.6092416140587695,2.354186614820473,0.21019457697340668,1.0775915552014477e-4
390512,0.0021516420552320794,7.602683711832875e-4,0.010846433676887566,0.0038325150062125074,3.229658386357603,3.235935372103095,1.381958311354699,2.022206086329168,0.2090917978585593,0.020551447705789178
390519,0.0011097443081331804,7.574768337132763e-4,0.0053054432257609455,0.0036213299826293515,3.2275090069535186,3.235935372103095,1.381958311354699,1.8443302252473994,0.2090917978585593,0.11140206449391704
390521,1.7399309905789342e-4,2.3023618975650278e-4,9.251823629448574e-4,0.0012242466122375693,3.2351613792851346,3.235935372103095,1.381958311354699,2.2149408932156427,0.2090917978585593,9.031007678156251e-4
390529,0.0018606658669631944,3.091099866521925e-4,0.009900038890388284,0.0016446805112078958,3.1960092729316942,3.235935372103095,1.381958311354699,2.1736469277936155,0.2090917978585593,0.007540483825501206
390530,0.004067940212712452,0.003466932784258614,0.019996275244037638,0.01704197667162553,3.087526338246287,3.235935372103095,1.381958311354699,1.8092815765339185,0.2102685093677844,0.01669353315459995
390591,0.007601779902935135,0.006748740785164007,0.04968299532449053,0.04410778280308269,3.2056255448956428,3.235935372103095,1.381958311354699,2.312252081958285,0.17632600007883314,0.08944390928351303
390599,0.005931767452300897,0.0052266882864119135,0.04130090459890452,0.036391675166155865,2.784207486552254,3.235935372103095,1.381958311354699,2.0852469980279635,0.1788555885952609,0.015183553522393122
390610,8.478558122782888e-4,4.22792553891954e-4,0.004330070025282561,0.0021592366744539347,2.632239918412285,2.648726306789164,0.2559023696462137,2.510428324586279,0.2057812052389309,0.05784955697448499
390690,0.005601779016946944,0.005177509791377193,0.032838652832409554,0.03035150905829586,2.554320413744384,2.648726306789164,0.2559023696462137,2.5677383507086495,0.18857091230664835,0.026933204704276344
390710,2.139527361490018e-4,1.352237002169053e-4,0.0025618681515157072,0.0016191673785117592,2.659621484744909,2.664592250527736,1.628858660692599,2.879899149219421,0.14157877333160468,0.0050590845380636676
390720,0.0021765565650025786,0.0021299320864231978,0.02535704908791662,0.02481387037570407,2.4866269709112228,2.664592250527736,1.628858660692599,2.472592441410741,0.14157877333160468,0.01134709721663167
390730,0.0011337687777427446,0.001000974919493631,0.013486844147789213,0.011907183369376257,2.643813602799072,2.664592250527736,1.628858660692599,2.836417591854175,0.14198146527277233,0.011853629194629869
390740,0.002234152328413507,0.0018565295519548568,0.01834200584524627,0.015241787885613608,2.5943982129078513,2.664592250527736,1.628858660692599,2.7693288799505127,0.20649191914812232,0.019334791846797338
390750,0.001812753215299604,0.0013679578828029435,0.014977486257999032,0.0113024598264559,2.656683887294382,2.664592250527736,1.628858660692599,2.8818870210341987,0.20549829104489198,0.013639710205031883
390761,5.086419825849457e-5,4.5272079531929656e-5,4.4981560995801964e-4,4.003619198956314e-4,2.662549648531396,2.664592250527736,1.628858660692599,1.7047773538088151,0.14157877333160468,5.9880458907308614e-5
390769,2.0278060037081015e-4,1.4827284319440375e-4,0.001976962999960728,0.0014455521107950647,2.6541396878156633,2.664592250527736,1.628858660692599,2.034623306010386,0.14157877333160468,8.854868676456524e-4
390770,5.831886282552393e-4,4.070479618714152e-4,0.006758282761817068,0.004717076243716421,2.6360803251394924,2.664592250527736,1.628858660692599,2.6961212677341457,0.14157877333160468,0.01264907912541221
390791,0.0015134407027391618,0.0014017473063116844,0.011543552871754147,0.010691627438036911,2.641545221856004,2.664592250527736,1.628858660692599,2.580979675114814,0.208945624920434,0.0020018076600527785
390799,9.446138737725221e-4,7.223443390519766e-4,0.009367561589487297,0.007163355602499219,2.630150822670333,2.664592250527736,1.628858660692599,2.6973217595901535,0.16586384806989674,0.01289763410797825
390810,8.557574750180612e-4,4.8633555960206994e-4,0.010063402393431078,0.005719132554941245,2.988597961518998,3.057497459991519,2.9339603385031627,2.048870189971725,0.14177984049232062,0.003755404319909337
390890,0.0033338251909216187,0.0024604686832238685,0.028536139055190143,0.02106057530449192,2.954150591899093,3.057497459991519,2.9339603385031627,2.3810795244532974,0.21019457697340668,0.006646871692168749
390910,6.451205492792958e-4,5.704096656447092e-4,0.002942577959352997,0.0026018004104863225,3.557188920001272,3.572092271729165,1.1113181000681984,2.222963280861969,0.20549829104489198,0.004793440897090986
390920,6.552972982631131e-4,5.18141955489506e-4,0.002722969432987697,0.002153045206330002,3.55754615810568,3.572092271729165,1.1113181000681984,1.9265096636286712,0.20549829104489198,0.005773272117288525
390931,0.016878342354333196,0.022164221000177144,0.1443585078558843,0.18956801587521968,1.8023874701495874,3.572092271729165,1.1113181000681984,2.056563685361896,0.20549829104489198,0.058933397386404573
390939,0.00170370347440076,3.997560409976487e-4,0.007291346279801999,0.0017108374586028146,3.4968871144400113,3.572092271729165,1.1113181000681984,1.9640955841301406,0.20549829104489198,0.016552856646362513
390940,0.003541435267232351,0.0027387901576750957,0.01725894480960211,0.013347308254863742,3.4830265550538604,3.572092271729165,1.1113181000681984,2.3768702898294656,0.20549829104489198,0.008774118704766343
390950,0.004127351146393003,0.002796596532607668,0.019833122536119605,0.013438459619256665,3.460238849843309,3.572092271729165,1.1113181000681984,2.394777898722992,0.21086186795592987,0.018044071266240108
391000,0.0024174632064909805,0.0029542305123471755,0.0504337638206093,0.06163194688188151,1.775140996168371,1.859190692804568,3.3299428970752136,2.0466501454406205,0.14518200984449786,0.012955547351005086
391110,0.005686980080169494,0.005027773531551664,0.05072939056540897,0.04484909100453686,2.150097521378747,2.633149070256266,1.9092685010849573,2.042942218186228,0.20606488699862513,0.023865587027663598
391190,0.008785524503920608,0.007757909949024762,0.08115493928523033,0.0716625069581706,2.4512205276281387,2.633149070256266,1.9092685010849573,2.360836382774318,0.18858575930567195,0.030701669862544
391211,0.007010295899095648,0.005656647639981059,0.04705167773430104,0.03796626642353545,1.6588506873921849,2.794216988187753,0.5356773666210858,1.766556791553726,0.20677757221703036,0.025957301689361213
391212,3.7255580662860636e-4,6.616537492243118e-5,0.001801720315410219,3.199829342435071e-4,2.7845033994373725,2.794216988187753,0.5356773666210858,2.24882263963933,0.20677757221703036,0.01816505807896412
391220,0.02074171862563709,0.02289353505203009,0.11147477897762441,0.12303955164000611,2.498348047557955,2.794216988187753,0.5356773666210858,2.248465976781196,0.20735130342149571,0.04443376690399886
391231,0.006569649508549564,0.006760588780027107,0.04890482256817235,0.05032618472466994,2.5340658794282818,2.794216988187753,0.5356773666210858,2.1369205891282688,0.14167924816287786,0.03335918996880744
391239,0.0017044831025340775,0.0013904149183502884,0.012775109079485324,0.010421166523305846,2.728476744218131,2.794216988187753,0.5356773666210858,2.407603564612508,0.14392609538363377,0.018504864297285775
391290,0.0020681298105078858,0.001549840053605174,0.015436620394695804,0.011568080716424083,2.746202344709008,2.794216988187753,0.5356773666210858,2.393374495013231,0.14289600853286372,0.03355953659191412
391310,7.556021094783092e-7,3.9674241631886694e-8,5.091343772648848e-6,2.6733012061935034e-7,1.7185696873688137,1.718579856034765,0.7707024954799592,1.984113139563881,0.23789544767864268,6.238453585783939e-8
391390,0.008154863534869829,0.0084669977239755,0.09321764153774982,0.09678562435282866,1.5199562351606881,1.718579856034765,0.7707024954799592,2.0121911181094396,0.16017108146105224,0.03855613906323394
391400,0.018014252123218003,0.022079591651987807,0.149107255250643,0.18275681309243272,2.146374788112464,2.357652171055967,1.1562176800818316,2.0373552035532603,0.17975820991610986,0.05555550322345083
391510,1.903635766318011e-4,8.616053618083315e-6,0.001285603027799037,5.818773115674022e-5,3.6165928583832447,3.617362609191243,3.2677981372959173,1.9861530873862654,0.21511137961694554,0.09446658101980544
391520,3.343164835072951e-4,6.301574155590771e-4,0.0022763177004448895,0.004290660346911767,3.6150932395016615,3.617362609191243,3.2677981372959173,2.0271044425323685,0.21511137961694554,0.030211323074232733
391530,0.00374698636354293,5.954014920926764e-4,0.02288912272275308,0.0036371143365820863,3.6060503551600647,3.617362609191243,3.2677981372959173,1.470716294783578,0.21511137961694554,0.011630461882671176
391590,0.009807266500678612,0.013138267501189089,0.07714752560519737,0.10335039109886358,3.5781639867789203,3.617362609191243,3.2677981372959173,2.7869718614435715,0.21511137961694554,0.0509249132250448
391610,0.0027776487520824057,0.0023156794421325937,0.016831177004331392,0.014031871577212564,1.7353129987942302,1.768570548126232,0.637205565620524,1.5340854821821384,0.20649191914812232,0.021184986269154948
391620,0.011581186548134796,0.00803878955423759,0.08048955807586189,0.055869803667884695,1.7257367271822652,1.768570548126232,0.637205565620524,1.839441307955002,0.20649191914812232,0.03804402719301241
391690,0.010052219364614083,0.009856315756907898,0.08303224729737695,0.08141406565892513,1.6709267663908531,1.768570548126232,0.637205565620524,2.219209783919271,0.20695651720536434,0.02831446732055818
