iso3,ISI,ISI_prod,ISI_broad,ICI,ICI_long,ICI_basic,ICI_basic_full,ICI_coverage,ESI,ESI_alt,ESI_prod,ESI_dest,ECI,ECI_long,ECI_basic,ECI_basic_full,ECI_prod,ECI_coverage,CGI,CGI_long,CGI_basic,CGI_basic_full,CGI_coverage,SGI,SGI_long,SGI_basic,SGI_basic_full,SGI_coverage,ICI_upstream,ICI_downstream,CGI_upstream,CGI_downstream
GUY,0.28232138718721767,0.2066101430510405,0.09723463034927222,0.002006165938143018,0.005356669812696975,0.004658639029035678,0.004142676710841823,0.03828890129012177,0.0027305295894823403,0.004792113653258219,0.01772032740369991,0.32688333624002736,1.4175752972269266e-4,2.698150391599269e-4,6.371864330296467e-4,7.067133468241124e-4,3.704995120689225e-4,0.6502127565224637,0.0037065616703184914,0.00813755054837388,0.016996905610855876,0.012012839317609443,0.6690643071372737,0.005715406103581149,0.020901756409441547,0.012886060860822229,0.010735158396343971,0.6505475489005991,0.0023586740007655827,0.0025610643290876365,0.0029212124809023044,0.004407818253896826
HKG,0.3421204924412497,0.27565603446393683,0.29756306840998925,0.018935004293645172,0.04604672312768138,0.0570732683331309,0.036689483172867014,0.5352692305116347,0.17677797042904558,0.21154678929357962,0.4531476459012183,0.6276213074201831,0.01749757815565585,0.04075702198147501,0.03940873692909096,0.024649980496339197,0.01937725731721523,0.5617117215471246,0.008063753594819135,0.020921459062209206,0.04317073142112447,0.03485847975738026,0.76916355165258,0.006255774545544057,0.019407584250150094,0.0212571395613432,0.014413622178071014,0.4375812816770537,0.010532783614332818,0.016116677875675424,0.007683298386599921,0.011481088780509782
HND,0.4380209349216716,0.2351531093826442,0.11437818494061452,0.004687574273556363,0.00842425257024826,0.011397992403824015,0.009938286899857502,0.8455454876469446,0.01488152039246128,0.057423488763884215,0.08833366585670774,0.3590457124496789,0.0034227582448144883,0.005242577605409245,0.008568351142526876,0.008129009269135524,0.0058660944007128055,0.832405941131881,0.004122681282846345,0.008391362403152785,0.019824874689808154,0.015265943642721175,0.7389449819738958,0.004376390875275356,0.008182524686149568,0.011940475518535476,0.008981695224905916,0.7468665034370978,0.002990510468419926,0.00552608414332484,0.002294883644695599,0.0052583263334385335
HRV,0.4246222754370005,0.30845053946129075,0.03708054486833436,0.0015816833201595802,0.0038383136922747075,0.004273345134357043,0.0035872203569683623,0.7974154372808017,0.06837170923220233,0.1393424182757643,0.28713887857885545,0.3251311317835696,0.003938183929325816,0.008667863860560447,0.009569078689498465,0.008005598227561844,0.007630987639845947,0.7856757920222158,0.001071683277369663,0.002387699083685645,0.005633522729606583,0.0046799824230810555,0.7880803263982477,9.738729654931836e-4,0.0034410789785534377,0.0030421949237056513,0.002507775027841302,0.732277408469762,0.001106857831764873,0.00165403546891706,5.60623433670346e-4,0.0012539294164742264
HTI,0.24740620751177983,0.13920554132051702,0.08509162346601853,NA,NA,NA,0.09995250889732217,0,0.012955268145193587,0.02074131587930327,0.052361481960581824,0.3874321704903185,0.01382986122350964,0.017994469667518852,0.03658266998570897,0.03195939918229897,0.01330895107876864,0.8506558104179721,0.0036917654537012355,0.006904562749791702,0.01867688173453357,0.01468678886043327,0.7265778673198671,0.007604881370698495,0.015100822424184883,0.02040965350330268,0.01393180071979784,0.7351904177436133,NA,NA,0.0018377134200727612,0.0065974183483053055
HUN,0.4127717335370893,0.3545688658103861,0.06612443442023225,0.005772989742762064,0.011776578331519374,0.013378650297186762,0.011509810051932344,0.8225708678963607,0.1456028583070826,0.2744749975432048,0.39680414166871264,0.3650742192728619,0.011947231981620983,0.02229177109970204,0.019295576332109547,0.016589126878279306,0.018448613512045745,0.8120797122144017,0.002287330091219002,0.004731052597884627,0.008515661670119185,0.00833811868380473,0.8672278723594665,0.0015802715545630043,0.003946347689503359,0.004037933994330122,0.003372873355963188,0.7088005498513897,0.0037707575229054156,0.0049971995786552755,0.0013622363894796026,0.0022719664878791883
IDN,0.3864517322734676,0.2706156645325718,0.24157282431825378,0.009340292070013181,0.02651929191713654,0.0239322576948612,0.019521217166229683,0.7002084022928692,0.13979323887613057,0.15972234338372254,0.26584908520309825,0.6172170476214753,0.006658379789264964,0.015397634359689334,0.015353510361946572,0.01100176513458257,0.005944951332648212,0.6544239157470831,0.006372803487758808,0.014408369211714109,0.030535068675968224,0.023979051248315238,0.739620204829176,0.005757899242461534,0.017704065040827593,0.02041389255982092,0.014258280632352049,0.586040792362929,0.0031179592591282917,0.021414983425259673,0.00390929560837369,0.009998326060055844
IND,0.38995672508699963,0.2071731749280454,0.1673553892166741,0.016054888076984086,0.03567183068730477,0.03630809794960414,0.024556176035238988,0.45842640182728367,0.20020284297470978,0.22795977977012372,0.3450619087370446,0.6394906991854967,0.009195511233239653,0.02006279336368599,0.021571572119393225,0.013839801414268708,0.009338163777335116,0.572042746693577,0.004345226208715756,0.009443173561966688,0.018818353598640213,0.015442691243609662,0.7633177293670163,0.004740880064634926,0.012803265507288726,0.019282262208508386,0.011910379042448611,0.5331573829835108,0.008932685154739276,0.014467050096661572,0.0016774223746453603,0.01241665678144609
IOT,0,0.04832949153932512,0,0,0,0,0,0,0.0018919049545720102,0.001699107691932973,0.01619723164540447,0.07343798805878365,0.001059172161423375,0.0030109368391986815,0.003747432764497628,0.005431960772141165,0.0011968499263761976,0.9110695650042753,0,0,0,0,0.3563822199989705,0,0,0,0,0.5519440458372608,0,0,0,0
IRL,0.5160195744058578,0.27722759628701205,0.06419617221798334,0.0019039106711955917,0.004445023060558745,0.005990792411637848,0.0059429308444538705,0.8472966649660587,0.07787720362500912,0.11073626702076127,0.19476316579874892,0.47106028546999623,0.0027591597001192032,0.006640301407489295,0.007236883669764584,0.00659277847236094,0.004514492497771178,0.8202308687625668,0.002482635154666106,0.005658859820697403,0.013232341158008813,0.010437144565272253,0.7393562168708082,0.0022221175034168343,0.005115328029722082,0.007610096549300379,0.00491601725040994,0.6027893217519854,0.002123822935483021,0.001200633924150154,0.001460067971635044,0.0032981050878948858
IRN,0.28002827607847475,0.3454362087742261,0.20621093034150043,0.002371891460514704,0.007594291399506547,0.006814878051590868,0.004609977871804205,0.6075079193086965,0.01588546956225036,0.047979028585371855,0.11591035916541534,0.24138692257958957,0.0013365855738815143,0.0033032627502688223,0.003962298017688903,0.003593953412194916,0.0017864973096506486,0.7992855855666364,0.009060109156425257,0.022316824963787483,0.03205228635473506,0.029087954936401567,0.8597506330597813,0.0034238220615376526,0.010082691377732189,0.014137626885944754,0.013209152099591092,0.6889181817686695,0.0014629525118891181,0.007783178174397047,0.008443567876964177,0.013281340671520392
IRQ,0.3826213671626859,0.30980613850030503,0.16608607494957364,NA,NA,NA,3.78506607612138e-5,0,0.005832383946451121,0.003356491566756702,0.0190498973575523,0.28732154040675,1.146128420731567e-5,2.5730494609141397e-5,2.9419750922864892e-5,3.501564877286596e-5,1.3530575433642346e-5,0.8490975470395878,0.00624538978857529,0.013128052136310896,0.030836350867550752,0.023432418353283416,0.7325229816142211,0.008649937558347186,0.03117200901758587,0.022442901186914693,0.03991621803842877,0.8528322212220268,NA,NA,0.005752777031064981,0.007404902558994378
ISL,0.45280846856725104,0.26431905137978345,0.06280507343159471,0.0011377770960828574,0.002314425455548898,0.0025583120427780373,0.002580471557548905,0.8426859831311411,0.01480417146288548,0.023868658640327105,0.05884481645428042,0.33094529712139853,0.0023863339251140358,0.0035743768960166244,0.00726040539345442,0.006505065354745874,0.00326482740156511,0.8514250938640741,0.002856166077598148,0.005472263155166646,0.015116865721822394,0.010658262172241932,0.6755896098024634,0.002140481542652159,0.005407547209497621,0.008337722650941789,0.004226716998003754,0.6121752119837907,3.814564150406258e-4,0.0072208532964911105,0.0011624664516536128,0.004155567671196455
ISR,0.528069941176942,0.34341248804631286,0.16598256422992538,0.0067218541926895,0.020232916611893935,0.017165577932340324,0.012526676050891418,0.660925376909674,0.12375378292496383,0.13238447843402948,0.2593751090206342,0.6496347424607949,0.005569556291288655,0.01836260008169363,0.013310786150559247,0.01066035106489294,0.006306910718080513,0.6835790975348173,0.0058194217980404575,0.011805449005866638,0.02873584219441165,0.02224792637735211,0.7318805333705303,0.003251313003954176,0.008475848199294941,0.012458112611780925,0.007176888782126578,0.5108142094146909,0.006587956032797582,0.0061856463633287945,0.003531545425727739,0.006916650280104875
ITA,0.5698454263870888,0.3197432088316121,0.0729944031801475,0.006444847988955779,0.01402518997114011,0.01390368696947553,0.011390396074337011,0.7569082496233556,0.20331231308933728,0.28628883519036946,0.4321226886154036,0.48323381577499364,0.006292151211857013,0.013738305549876944,0.015171245604226979,0.013027236034768845,0.009197667727406423,0.7706347430875505,0.002434945460835455,0.004795058054412609,0.01121656090708055,0.00968455067564296,0.8221212743281081,0.0022518434969779236,0.005749598657764157,0.007026614503572972,0.0060008930352269995,0.7800221614954423,0.0053902298053042415,0.0067607110081521855,0.0012878228427772509,0.0031439775146064625
JAM,0.37845923779901597,0.23395004469824315,0.09723539371371372,0.0024710653944640696,0.006451580947959996,0.006043590378067655,0.001306173743195717,0.1707440526860834,0.007593849123389388,0.023800205473336857,0.06999760271696914,0.25270254977028045,0.0019281397719293294,0.004033379787367323,0.00559547441756308,0.003610857196526615,0.0015136177184471556,0.5991752898881418,0.00419184162135721,0.008342482391743667,0.019873250410784287,0.015331998556897538,0.7417503925410878,0.0011570463249088725,0.0028016511734675104,0.0030965247269154022,0.002671883456305604,0.6346538344087463,0.004781957561415455,0.0018465001405884643,0.0028166314128140264,0.005535190759554701
JOR,0.3783460874477664,0.2119235080394171,0.13676449027765605,0.015666608778066776,0.0222284808786125,0.046287062669150864,0.027486529684735587,0.5525242305519045,0.02697683866517159,0.04680147034971872,0.13065736936158096,0.38336595798637524,0.004885682928448406,0.009427969668810947,0.013199969782533892,0.008340674453089073,0.0053753181553303254,0.5241702965411648,0.0040801127520228315,0.009459868105992038,0.02120434281975222,0.015095644914589097,0.6656452621149412,0.0027904741769706233,0.007222951102577809,0.012471305850848827,0.00923616348526352,0.5704658293507829,0.003579729151570108,0.024410685817949664,0.002349895329173698,0.004723966029751
JPN,0.6410376433555791,0.34672660767532576,0.21573908338820943,0.016204820723915197,0.03823266987344569,0.030044332046402302,0.02102063973408138,0.5809932390250762,0.25757837851587195,0.3061721629677465,0.4278346748335113,0.7322819873162697,0.008007036598941544,0.01929090239467384,0.017734150930356612,0.013388710246544248,0.007486083344022836,0.6404212680794814,0.008206388365065612,0.015919233754316003,0.03982131057053376,0.032946083677164575,0.7899626858997528,0.0055190001988236264,0.014143529723238991,0.01742858731894803,0.013370123319268474,0.6518100777292549,0.0141806353412898,0.019527573215334798,0.003352506449357921,0.01387404366653225
KAZ,0.43391706238949146,0.3610803845384473,0.22638739564308688,0.001397246669294403,0.0030135021086235628,0.003599540504999713,0.003190577016895962,0.6530939180360782,0.031140735695509954,0.05350383917012313,0.10707269426338963,0.3652708481565787,0.0027259745001192723,0.006330488415516065,0.005456424098973703,0.0037041080141652564,0.0014458618620689244,0.5500148295213538,0.008379015617222981,0.01607177209721629,0.04253024066385382,0.035576047972932845,0.7667978378086128,0.010607036857563614,0.0302534392896297,0.023265899516065586,0.019219364021398472,0.5946443933170443,4.2617019854958115e-4,0.011794434042977853,0.004757014404816106,0.010740935962339045
KEN,0.3363497702765854,0.20738028375406597,0.16492916888909073,0.008989866116667078,0.013464033565129272,0.023988777175050706,0.018061266752382163,0.7220754625796645,0.015273177364176917,0.06236770707749993,0.12851840661348024,0.3380518900454949,0.002920419259095289,0.00537679839679437,0.0072744856710804965,0.0062327063706692195,0.003613530976441855,0.6680591873122638,0.005825826057798328,0.01277665597841395,0.028612615654708677,0.02007072674615038,0.6656060519743529,0.004352915057623422,0.009105183657205832,0.024143637344577605,0.014037481309093944,0.6242232674037875,0.005174991305986807,0.009011463134360638,0.003028841970263186,0.010648007567518256
KGZ,0.3051328936746806,0.314930814651091,0.25150249951819076,0.015053802353703172,0.03137790025203829,0.03418985538213271,0.013138783574018084,0.3365590134603377,0.037314720031799795,0.09124545253071412,0.16981342103344313,0.17862991624901262,0.023122204489574485,0.04654414401008615,0.04035720751944826,0.013405104784335192,0.01572119814728824,0.2868462691067698,0.015652473651956985,0.02879544404463276,0.08265025707957592,0.061576831520829066,0.6834804547256015,0.006400825274949891,0.01636374364913201,0.020243961505324787,0.0071342629611918645,0.25896693391327946,0.008430437434205672,0.022849201383914157,0.010343395145076777,0.01830824665654886
KHM,0.23072776868692582,0.18637486415978285,0.20230230208293065,0.03033263054894959,0.07212050588672969,0.08736361634684564,0.07881303724206798,0.49347861931102355,0.07128751426390588,0.08977951223066027,0.12717706040901636,0.5653797959078436,0.0156490986032521,0.02384233244617702,0.03977430268405965,0.036305060400910735,0.01712505507441169,0.8804054970429868,0.005629721464948674,0.015538962314120828,0.029685147413494217,0.022625566923131668,0.7017679032530693,0.00697652680146898,0.018374091537455353,0.02247975731295638,0.022344555251280578,0.8230027496811373,0.015266641865710102,0.040884660285172354,0.004213066252314876,0.00866058898191411
KIR,0.1911408837758228,0.16482400518722165,0.09922407444476489,0.0012346846437089067,0.0031884079329204717,0.0052014499460623555,4.171278956890404e-4,4.5164670707843404e-4,0.0021842177406933777,9.173446843389959e-4,0.0120226405326911,0.17043090331950386,2.8902005840652573e-4,0.0014876140662395208,0.0010333612703065519,0.0010658708413217885,2.4059218656658225e-4,0.9742620634842952,0.004358886081032506,0.009436573064640736,0.019593765759987416,0.01714340932997733,0.7861003716522995,0.016047481959123932,0.038747660696727165,0.0324197500466034,0.033598350078533505,0.9266025316106938,0.0010288006821560743,6.413086486334373e-4,0.0031931746951340237,0.0035843438069093478
KNA,0.16439750067203898,0.20022668209952987,0.04935312579754318,0.008919805406492304,0.019115035287176334,0.007603099239795651,0.004342907155887788,0.18648235988979356,0.005534322912103317,0.003925643960045389,0.03476879322476168,0.14520009818695506,0.004264499188599779,0.01093645919724405,0.0075065376072105455,0.0019738355964959474,0.006560526458654639,0.23180184306109405,0.002291859894926501,0.005416905850908602,0.0108520037767975,0.006731611835635553,0.5741233844243904,0.007104630710398398,0.017538376461020206,0.011555431130448292,0.01129983454734297,0.8557371725635721,0.013393390834746928,5.838735295585812e-4,0.002941182667235812,0.0017236178024364847
KOR,0.4563686589347813,0.2814698466685094,0.20041905961909642,0.01569476381768698,0.036882864151623423,0.03027781150902973,0.022188288150230596,0.6975240601174317,0.26551944986645004,0.31763316868281083,0.44167521750700933,0.7269962503971922,0.009118495367391165,0.02210037575527601,0.018537230588805815,0.013944346747175554,0.00936256750753063,0.6512643483295392,0.006691392358940081,0.013303618928422443,0.026669849263517585,0.022219960496176795,0.7883785965780941,0.005993268601686507,0.016952214579280533,0.017301504349805465,0.010821209095596546,0.4840193462970182,0.0100241920131332,0.020720759779102295,0.002892947471007646,0.010993385081250058
KWT,0.4806760779547591,0.27838943995693377,0.1425097019753882,0.0058575901976282785,0.010920865083277888,0.011780929050779756,7.404158591933415e-4,0.040718933417171255,0.018139677755976243,0.01940924494182882,0.04654782652726272,0.4590805411527377,3.740027983111329e-4,8.188043412779832e-4,9.675804399517622e-4,6.343582741045159e-4,4.2932303552255474e-4,0.4832868479425156,0.005127118922381779,0.010473413475355554,0.027478990469798337,0.021612113323980137,0.7371494366044522,0.009653398358493354,0.029578078577546445,0.02632188462858523,0.016673245226760388,0.4962372642740136,0.0019900305907308287,0.006126809128089664,0.0027518268103291087,0.005255381766930029
LAO,0.20814799949995566,0.19784061977879117,0.17294319630062888,NA,NA,NA,0.013239052332218145,0,0.032579987395724735,0.04151231589162966,0.09078679274117236,0.33979170946739345,0.0039022327277431915,0.009813938408627008,0.009819188579235449,0.007571001237017908,0.004122433785277141,0.6601723945200721,0.005476894233189151,0.014218108988150872,0.025460744130899132,0.02063166669016527,0.7000735842158617,0.003638441670839369,0.017102335097240826,0.021976983167290593,0.016619528153215022,0.6324429438008167,NA,NA,0.00538978298034119,0.006118201019019669
LBN,0.4864267905199465,0.2010639174012674,0.09896618643808934,0.005901643991438637,0.014089109211644675,0.015137816380676763,0.008177287726764655,0.5020964631730434,0.032140937880967044,0.073446620757943,0.1993165307613044,0.2977743741076432,0.005072122535793939,0.011855678859926878,0.012175411483869133,0.00788091964407539,0.005449044642327062,0.4810415704312536,0.0048170622707693015,0.010021442927911331,0.023288112649164337,0.012386638687727264,0.5123853613307665,0.004468115588974132,0.012512203075522524,0.013118680248104102,0.009093384246869946,0.538625973176153,0.006512630980508795,0.005421856069905288,0.0023983825198500962,0.005060473204215666
LBR,0.054054029898270184,0.056188167196992454,0.051444622826064997,NA,NA,NA,7.211786230576719e-4,0,0.002663610252546087,0.00808925677654334,0.031503679829727384,0.33158635913610324,0.0010479039306498343,0.0013980990115971324,0.0018681884491979744,4.7950503074090393e-4,0.0010840273506280984,0.2160406755053085,0.003081700415829426,0.006724140424976029,0.017512079117888317,0.005002521666799261,0.23744033504528758,0.010264907051038212,0.03037654367928758,0.017853060090713486,0.007915068805777865,0.26243869119615765,NA,NA,0.004103568425657005,0.002508575983635628
LBY,0.3941236028844002,0.2685035274005602,0.14154648061124628,NA,NA,NA,1.0495476183329208e-5,0,0.005127569928021638,0.005399246977723894,0.019300740638602196,0.29231557654537976,2.669426710344576e-6,7.207814055548386e-6,7.627305410555919e-6,1.5011581882643742e-5,3.76395022908509e-6,0.8849119565343307,0.006638594165990053,0.013374093384888713,0.03231884907910133,0.022063582152654266,0.6575069443606703,0.01097671307716487,0.03910419625870025,0.01889801334193572,0.017756083368587694,0.8834547543327491,NA,NA,0.005601305777974761,0.0069624509276231305
LCA,0.2707071534460664,0.1530932454275364,0.04160819200822589,0.0017957859540313381,0.0036434388726649058,0.005343735034492045,0.002860831403905856,0.38149123557565034,0.0028368499315138775,0.02505316896953643,0.08433730786730857,0.17367550041532498,0.0017866712153735051,0.00441265421210168,0.004719178902193972,0.003971757144213412,0.003151790191904585,0.6758821339133999,0.002392229666588135,0.00508266894168641,0.012253102828287595,0.006273697487299052,0.49305563601262636,0.003563468074579933,0.008553942658153346,0.010156750573165133,0.007104857966162762,0.810820319219463,0.0024425445090847033,0.0012547868685863878,0.001653415121776639,0.0032541321267242442
LKA,0.3050444311381343,0.17948840270659278,0.13933246320532217,0.01157975974164881,0.022070536429306464,0.02819747534604125,0.026263501589842083,0.7783899159176284,0.06796427914730274,0.08250260904769312,0.17124607152243834,0.609050507411846,0.009996426369688375,0.017165439522489938,0.027478229429883955,0.02301493520314136,0.012745633222627986,0.7608669571731986,0.0038637393030303458,0.00869699667319189,0.01923800452043521,0.014264770228517557,0.6907893883076078,0.004258254200104049,0.010854276956119954,0.014790223691786786,0.011940105614854176,0.7065853364665483,0.010579290619883386,0.011942670062161341,0.0022973656022954357,0.005690976276599333
LSO,0.12248310317918011,0.1805397579215886,0.046211534029988864,NA,NA,NA,0.0013267249916398243,5.004052962349023e-6,0.00490970165464331,0.04626586618697869,0.06851702830423342,0.14230115647299085,0.012857947559569937,0.018396086824491117,0.03418140055136038,0.014748711040811355,0.011902494948891073,0.42178962247034446,0.0015112594122259962,0.003514355428131028,0.006762009914718779,0.005560542877438157,0.6613783657266351,0.0010168703398415182,0.0031299543852425274,0.0038832293966865722,0.001838606033754165,0.41480969217150854,NA,NA,8.24166226645832e-4,0.001957811780871553
LTU,0.4236149020532813,0.28387747531729823,0.03950294063720032,0.002293143238097042,0.005373180322097144,0.005947717816796217,0.005028844377156453,0.7250230176994104,0.09060822835428341,0.1636712151480509,0.29849258217706615,0.4152193540005651,0.005673760266573393,0.012876443350764172,0.014146664195264646,0.011388357299210781,0.008538760058487324,0.701320285420862,0.0010440019129424774,0.0023663779288043067,0.005056708851592937,0.004498875872691556,0.8294893621612143,0.0015497451222356204,0.0035454400238597154,0.005170119700707303,0.0030526332178122074,0.5998275230122235,0.0019037417874962605,0.0028549179572200994,6.155177372106877e-4,0.0015118261900216076
LUX,0.5018457812397769,0.24601718447288481,0.03027828187312957,0.0019556982183172125,0.004280369839261847,0.004749174925681098,0.003852976547644721,0.7792738849689782,0.06880064121303595,0.11206117749704278,0.2336450350183465,0.4110608334767872,0.004809801453892586,0.01125673530359569,0.010815667722956359,0.00898772349765445,0.00894032264860051,0.7670882374652266,0.0010745352059989232,0.0021612426290759526,0.005485860282162135,0.004091101057747686,0.7105737216605394,5.801181510796022e-4,0.0015160053765684706,0.001607594440760625,0.0014730585109043748,0.8240359819498106,0.0020308812126545385,0.0014013390006493885,4.806603602600664e-4,0.0013421489608030335
LVA,0.3746004461077654,0.2977993047590905,0.03856378367754023,0.0024665014166833886,0.00808720284988338,0.005711922191881896,0.004709510033408444,0.7402703712053247,0.07116518407406792,0.15335641585576387,0.31879534645621904,0.39288713618453414,0.00482430339134549,0.01189787858560399,0.01149811149357458,0.009433467202587574,0.008649346251295221,0.7222166473945845,0.0010248142910054127,0.0027161764428356027,0.005126244541786351,0.004304472559988396,0.7487896560325908,0.0014660778152050678,0.003939178145617955,0.004709469391565369,0.0028771880298887687,0.613403167971752,0.0012387845003244094,0.002618670603721932,6.809463464740446e-4,0.0012053768810735205
MAC,0.2862567573975498,0.2518064108203072,0.16482118983212668,0.021963907505121037,0.048137926243626505,0.05131543944877848,0.0320988773152946,0.5761361603650739,0.0657429766097272,0.21250443021792198,0.23085662692847422,0.22351426923957277,0.01892388760468465,0.049817557913865475,0.046339585390488505,0.03897348052359808,0.012452164334281488,0.8098339506457288,0.00561991579504725,0.01278751283992793,0.030001544473796025,0.025793211364961707,0.7941455127312812,0.010167129705043068,0.03777158280610612,0.021922731269543198,0.014819643211189754,0.6912948570218429,0.03872289001369899,0.016451499203419904,0.005527136979236048,0.00536402423379657
MAR,0.42221065709383254,0.2517664494181507,0.09592372839430315,0.005151473375711286,0.009695651621533309,0.011513407258535842,0.010016095482899503,0.6063261365425613,0.06183180912149707,0.1066297756469984,0.19056057876345064,0.4407046392809911,0.0046693072466313535,0.008991685584568202,0.010627396297770406,0.008190573348363138,0.01015474314517894,0.7154640719788395,0.003024900172389316,0.006564999624254434,0.013966566103890176,0.010873736378086418,0.7386843011626073,0.0023856357471682445,0.006298151174508491,0.007837158023104267,0.007230059148947653,0.7919184635272685,0.002781045321526989,0.009907176563839416,0.001443704677291403,0.005665470817034803
MDA,0.537622966442595,0.2640693396486431,0.10697273436932091,0.0043338306101316565,0.008360135602283937,0.011503438844632495,0.009560213612927491,0.7069440274934506,0.03127278679087212,0.056935554148750254,0.15595593824316933,0.33406907093484683,0.004212785494746717,0.007686277470518155,0.011497750979889684,0.008945823199972891,0.00741469996930076,0.7520015227232144,0.0038652458803810465,0.008032657086227756,0.01934706595146822,0.014730155753692908,0.7253462278821534,0.0018577021631692565,0.005192926782838351,0.0062883630691481125,0.004865113799363463,0.7174756260179809,0.002237910105326518,0.007694844427480853,0.0017972296486930923,0.005042789040064763
MDG,0.2304753502218181,0.18971035383587573,0.11719920029847246,0.02156414821282699,0.02865569901889499,0.057231681703602086,0.023501433851811537,0.3242631663270196,0.020267087239335464,0.0341248845327033,0.07184782315189162,0.5386606533094055,0.008190808431602978,0.012412514086394414,0.021903356219466902,0.011506495506019633,0.009588258408679206,0.445701493760293,0.0040441209270133715,0.008579581361763296,0.019767701176643344,0.013942227845627542,0.655680204920459,0.004116635020491954,0.010020245209699066,0.012517036866256428,0.004974492296237394,0.311322123888443,0.0017908788561569993,0.0342826172840501,0.0024871301429065474,0.006796648869228803
MDV,0.3010796392642134,0.24028137141605202,0.09076440066542973,6.337090805927113e-4,0.0024831497850952788,0.0015310406405886845,3.0256147831341575e-4,0.15714574032325668,0.007172414008225703,0.015967545679460207,0.026062542416464086,0.34080968236723325,2.1996486596183933e-4,8.81228885888652e-4,5.448843225622713e-4,5.215127394531089e-4,2.8991094223642055e-4,0.7125087378937117,0.003498454354774163,0.008674482608523729,0.017823744174238,0.013315103274131984,0.6607890165723543,0.010433709958015045,0.021625526841556254,0.02787649096624187,0.016136362797307176,0.5664777020904002,6.506709038250058e-4,4.48684956113223e-4,0.003498032172348694,0.003539398119753528
MEX,0.5275438360384311,0.3686103976925218,0.1734293608460272,0.009845536343912012,0.027920075117448147,0.02023846540990655,0.0200685274033304,0.47658483072253566,0.14853484964054783,0.2160428249416245,0.32787742767401196,0.5327737251940263,0.009218030619318493,0.025733364414266623,0.016453118896107257,0.013356238087588899,0.01005281876134116,0.6986013090771134,0.005542686502292229,0.01268806263073969,0.02471677313758154,0.021272999815564294,0.8237655005940964,0.004402785613144885,0.012232596679838559,0.011965700762397143,0.009066085881554912,0.7039949860177922,0.00902185301978353,0.008984575455575903,0.0035491031991243573,0.007377094883896668
MHL,0.02413702789842922,0.02200265179063865,0.031238812013290294,NA,NA,NA,0.0010101245536261578,0,0.0025287311821325822,0.012005556873248495,0.02817018839208182,0.23448065707011656,4.444871467430864e-4,0.001193465450072759,0.0013050042669310918,3.1168661270178984e-4,3.5121478205965643e-4,0.14368009576077684,0.0014254625863334355,0.00392139046220668,0.007610203826066979,0.003230328305051008,0.3228013823001233,0.009508853230376403,0.023868852559260478,0.02546182221091372,0.01954315883447746,0.5416772107867086,NA,NA,0.0076596945369413385,6.284539229411721e-4
MKD,0.399945157587567,0.23291270580627,0.07684851962806853,0.003265305509343683,0.006899933998118189,0.006730506582680864,0.0062487599514186145,0.8701216640418439,0.033633335643497485,0.07071830419245453,0.16406110798859913,0.24387777530314445,0.0033131830985538234,0.006854916674232205,0.006852124238340592,0.00636224354392567,0.006977257279563493,0.9013488255773214,0.0019828947975365848,0.004976255401861195,0.0096319327432303,0.00792940411149274,0.7521148711024513,0.0015044404340494022,0.004138356955233762,0.004988320651488204,0.004358385729570248,0.8405919692455337,0.0015176920144216273,0.00616531452393792,8.928876476391727e-4,0.00329656465650493
MLI,0.25549532912882067,0.1527631576558689,0.09044323559887164,0.008731986160173866,0.01507201344697196,0.015660143034452033,5.876236775107979e-4,0.029568875551815973,0.00404745304881486,0.006423050537026047,0.03261044976640845,0.12169417172585008,0.0035125126051747807,0.008274915577432327,0.007562890313484947,3.937771121898449e-4,0.006869447745769618,0.044638541724995554,0.0029641786194686643,0.0071223364220211706,0.015438926987698406,0.010173421276705884,0.6330279928559108,0.0017571220946962375,0.004553480634394446,0.004746491562501602,3.952896592491941e-4,0.06946171385798777,0.001910718106296244,0.016344987084642108,0.001413890315080936,0.00388942676499672
MLT,0.20884237381042792,0.20057999090865555,0.03893388370463416,0.0022664127614291916,0.004432160456397173,0.006770909972394577,0.0034779184323560173,0.48087372047188165,0.05302936432396368,0.053136135469686846,0.1567721738991868,0.4361264241189215,0.004596879545210153,0.010865536222344747,0.013627382285177748,0.0068060917659975755,0.006470607501084213,0.46093585526927106,0.001836434376057857,0.0033167903958438074,0.009100549312594061,0.0050934510193896415,0.5266333230640774,0.0020542804059976117,0.005176799067799597,0.005333236885708483,0.0018854761087596344,0.3118541145808826,0.0038652560622627614,0.0018423955680133255,0.0022681515106424237,0.0019348028593803687
MMR,0.23565090272631972,0.1796706452360128,0.20205380985088306,0.013376222116844689,0.03965666660768726,0.031643281222268546,0.05823481911761733,0.012821749744155802,0.054728593532103374,0.06766279928849735,0.10246496733475274,0.5508742925917971,0.011247528265850647,0.016818315339174068,0.030134018215694797,0.02910358309118199,0.012425410332255863,0.9305524959448683,0.0060008964661386445,0.014541191956258609,0.030350832465999747,0.021895195690787083,0.664445618196244,0.005826738604175373,0.015837701030339744,0.023880443469781593,0.020817065787108135,0.8856663393831102,0.005485359355569268,0.007097155371851862,0.0036761286103959216,0.008499375279890963
